title,artists,featured_artists,source,spotify_popularity,spotify_release_date,spotify_genres,spotify_track_id,match_key,__key__,is_hit,file_name,total_plays,spotify_streams
Cảm Ơn,Will,Minh Tốc & Lam,zingmp3,0.0,2025-11-14,"v-pop, vietnam indie, vietnamese lo-fi",0djfbUERjJZby22gTdDhxL,camon||will,"('cảm ơn', 'will', 'lam, minh, tốc')",0.0,Cảm Ơn - Will.mp3,61000.0,2959.0
DUYÊN,EM XINH SAY HI,"Lâm Bảo Ngọc, Phương Mỹ Chi, Pháo, Saabirose, Liu Grace",zingmp3,49.0,2025-08-04,v-pop,3NlPQh6nzQBvYsSrQYAOrl,duyen||emxinhsayhi,"('duyên', 'em, hi, say, xinh', 'bảo, chi, grace, liu, lâm, mỹ, ngọc, pháo, phương, saabirose')",0.0,DUYÊN.mp3,1700000.0,1445883.0
Có lẽ,Ronboogz,,bsides_non_hit,33.0,2025-03-15,"v-pop, vietnamese hip hop, vietnam indie",2lJNyw69T6IYMtFY7cKBJx,cole||ronboogz,"('có lẽ', 'ronboogz', 'nan')",0.0,Có lẽ.mp3,86000.0,208261.0
loser,min,chillies,apple,54.0,2025-10-22,"v-pop, vietnamese hip hop, vietnam indie, vinahouse",30iU0Hny521RxJVtDq2LH9,loser||min,"('loser', 'min', 'chillies')",1.0,loser.mp3,4000.0,791474.0
chế độ im lặng,min,,"apple, spotify",56.0,2025-10-22,"v-pop, vietnamese hip hop, vietnam indie, vinahouse",44XA6tVReCIX8T1c3l9f75,chedoimlang||min,"('chế độ im lặng', 'min', 'nan')",1.0,chế độ im lặng.mp3,12000.0,1620365.0
HÀO QUANG,ANH TRAI SAY HI,"RHYDER, Dương Domic, Pháp Kiều","new_hits_scraped, new_hits_scraped_old, spotify",61.0,2024-08-06,"v-pop, vietnamese hip hop",7gSQxwCpEMjg8wb6Y3oqe7,haoquang||anhtraisayhi,"('hào quang', 'anh, hi, say, trai', 'domic, dương, kiều, pháp, rhyder')",1.0,HÀO QUANG.mp3,254500.0,32601707.0
anh muốn nhìn thấy em,the wind,dangrangto,spotify,61.0,2023-07-27,"vietnamese hip hop, v-pop",5VGOYjxkEaf19LoRPIolD2,anhmuonnhinthayem||thewind,"('anh muốn nhìn thấy em', 'the, wind', 'dangrangto')",0.0,anh muốn nhìn thấy em.mp3,151000.0,13532706.0
Và Tôi Cũng Yêu Em - Yêu Em Dài Lâu,Hà Nhi,,bsides_non_hit,25.0,2025-01-25,"v-pop, vinahouse, vietnam indie, vietnamese lo-fi",6EckHXHQ0Xd7D74P4TKnxe,vatoicungyeuemyeuemdailau||hanhi,"('và tôi cũng yêu em yêu em dài lâu', 'hà, nhi', 'nan')",0.0,Và Tôi Cũng Yêu Em - Yêu Em Dài Lâu.mp3,371000.0,48549.0
Luật Hấp Dẫn,Minh Đinh,,bsides_non_hit,26.0,2025-05-16,"vietnam indie, v-pop, vietnamese hip hop",2cNcjscvTZxftFWMKI39oB,luathapdan||minhdinh,"('luật hấp dẫn', 'minh, đinh', 'nan')",0.0,Luật Hấp Dẫn.mp3,24000.0,134125.0
real-world,MiiNa,,bsides_non_hit,10.0,2025-04-14,v-pop,0iqM1sFRGxdmU59D0ZFSiV,realworld||miina,"('real world', 'miina', 'nan')",0.0,real-world.mp3,1000.0,6487.0
Do Ai?,Vũ.,,new_hits_scraped_old,34.0,2019-11-06,"v-pop, vietnam indie, vietnamese lo-fi",5UKc1GKFq2C1mbadXQJc5v,doai||vu,"('do ai?', 'vũ', '')",1.0,Do Ai.mp3,9000000.0,1961804.0
không lời,Thiều Bảo Trâm,,"new_hits_scraped, new_hits_scraped_old",54.0,2025-05-08,"v-pop, vietnamese lo-fi",4sUO0zmF9LZL1XNe1LjHvV,khongloi||thieubaotram,"('không lời', 'bảo, thiều, trâm', 'nan')",1.0,không lời.mp3,3900000.0,4068152.0
Can't Let You Go,Hngle,,bsides_non_hit,21.0,2025-05-21,v-pop,53Oiwsju8Tk81ssbTgeYG1,cantletyougo||hngle,"(""can't let you go"", 'hngle', 'nan')",0.0,Can't Let You Go.mp3,322.0,24270.0
Nguyệt Lão,Hương Ly,Finn T,zingmp3,15.0,2025-07-18,"vinahouse, v-pop, vietnamese bolero, vietnamese lo-fi",1Rk7wgLHrvWr3lEEI6UpdI,nguyetlao||huongly,"('nguyệt lão', 'hương, ly', 'finn, t')",0.0,Nguyệt Lão.mp3,819000.0,16874.0
Trả Chìa Khoá,(S)TRONG,,bsides_non_hit,33.0,2025-09-24,"v-pop, vietnam indie",6tFA6mKP4w5wbVhLFrmidX,trachiakhoa||strong,"('trả chìa khoá', 's, trong', 'nan')",0.0,Trả Chìa Khoá.mp3,52000.0,94648.0
phép màu,maydays,minh tốc & lam,"apple, nct, new_hits_scraped, new_hits_scraped_old, spotify",68.0,2025-02-21,"v-pop, vietnam indie",1DVYafsLmcQySKkJnY4RCs,phepmau||maydays,"('phép màu', 'maydays', 'lam, minh, tốc')",1.0,phép màu.mp3,395000.0,27881439.0
Cùng Anh,Ngọc Dolil,,new_hits_scraped_old,41.0,2023-03-22,"v-pop, vietnam indie, vietnamese hip hop, vinahouse",4r69LBUxHnb2fJ1HJP4Ivy,cunganh||ngocdolil,"('cùng anh', 'dolil, ngọc', '')",1.0,Cùng Anh.mp3,389000000.0,3939816.0
mo,vũ cát tường,,"new_hits_scraped_old, spotify",68.0,2016-01-01,"v-pop, vietnam indie",2a5hng9yXtbjtTVVm9UviC,mo||vucattuong,"('mo', 'cát, tường, vũ', 'nan')",1.0,mo.mp3,66400000.0,46822893.0
Call Me,Wren Evans,,"new_hits_scraped, new_hits_scraped_old",50.0,2023-12-17,"v-pop, vietnam indie, vietnamese hip hop, vinahouse",3XCp5o1FUpAH0aj2Hmj5yz,callme||wrenevans,"('call me', 'evans, wren', 'nan')",1.0,Call Me.mp3,0.0,19466748.0
đớn đau vô cùng,datkaa,,zingmp3,16.0,2025-11-08,"v-pop, vinahouse, vietnamese lo-fi, vietnamese hip hop",6LdHGrdjMMGcaHFKfyOfQy,dondauvocung||datkaa,"('đớn đau vô cùng', 'datkaa', 'nan')",0.0,đớn đau vô cùng.mp3,461000.0,189314.0
mê cung 79 (metal rock),phương thanh,,zingmp3,7.0,2025-10-17,"v-pop, vietnamese bolero",3LV8EqCzpObmq8eI7nMZ4D,mecung79metalrock||phuongthanh,"('mê cung 79 metal rock', 'phương, thanh', 'nan')",0.0,mê cung 79 (metal rock).mp3,2700000.0,137884.0
Em Đã Có Người Mới,Tóc Tiên,,new_hits_scraped_old,27.0,2021-12-09,"v-pop, vietnam indie",2BqQ5ZM73pNugfd6NteCPe,emdaconguoimoi||toctien,"('em đã có người mới', 'tiên, tóc', '')",1.0,Em Đã Có Người Mới.mp3,736000.0,3251114.0
Chúng Ta Rồi Sẽ Hạnh Phúc (Hướng Dương Ngược Nắng),Jack - J97,,"new_hits_scraped, new_hits_scraped_old",55.0,2023-12-12,"v-pop, vinahouse, vietnamese lo-fi",2QCbYz4XN9mzi5LJBuB3iP,chungtaroisehanhphuchuongduongnguocnang||jackj97,"('chúng ta rồi sẽ hạnh phúc hướng dương ngược nắng', '-, j97, jack', 'nan')",1.0,Chúng Ta Rồi Sẽ Hạnh Phúc (Hướng Dương Ngược Nắng).mp3,5000.0,5154244.0
"Chỉ là 1, 2 câu",Ronboogz,,bsides_non_hit,34.0,2024-03-20,"v-pop, vietnamese hip hop, vietnam indie",23AflLDkHSeeFXDikfeBPT,chila12cau||ronboogz,"('chỉ là 1, 2 câu', 'ronboogz', 'nan')",0.0,"Chỉ là 1, 2 câu.mp3",927000.0,1315982.0
chúc ngủ ngon,52Hz,,bsides_non_hit,37.0,2024-11-15,"v-pop, vietnam indie, vietnamese hip hop",07ML30NYFSKm8VaZGvQcDi,chucngungon||52hz,"('chúc ngủ ngon', '52hz', 'nan')",0.0,chúc ngủ ngon.mp3,332000.0,516621.0
Chàng Trai Bất Tử,An Vũ,,"new_hits_scraped, new_hits_scraped_old",58.0,2024-01-11,"v-pop, vinahouse, vietnamese lo-fi",18iADruKMXIloyA9vCJXFE,changtraibattu||anvu,"('chàng trai bất tử', 'an, vũ', 'nan')",1.0,Chàng Trai Bất Tử.mp3,22800000.0,15447216.0
Lối Nhỏ,Đen,,"new_hits_scraped, new_hits_scraped_old",60.0,2019-10-21,"v-pop, vietnamese hip hop, vietnam indie, vietnamese lo-fi",25edeHHueINMguqu9emCyV,loinho||den,"('lối nhỏ', 'đen', 'nan')",1.0,Lối Nhỏ.mp3,1900000.0,48975292.0
Không Quan Trọng,Hoàng Dũng,,bsides_non_hit,36.0,2025-07-09,"v-pop, vietnam indie, vietnamese lo-fi, vietnamese hip hop",4JafWSKkgQOdHVrfvJ4UlE,khongquantrong||hoangdung,"('không quan trọng', 'dũng, hoàng', 'nan')",0.0,Không Quan Trọng.mp3,61000.0,248024.0
Hết Yêu Rồi,Lê Hiếu,,bsides_non_hit,13.0,2024-11-27,"v-pop, vietnam indie, vietnamese bolero, vietnamese hip hop, vinahouse",3Wf50MLZUgw65OAlQ9UMuZ,hetyeuroi||lehieu,"('hết yêu rồi', 'hiếu, lê', 'nan')",0.0,Hết Yêu Rồi.mp3,133000.0,36642.0
ilysmbihtlyg (interlude),min,,apple,49.0,2025-10-22,"v-pop, vietnamese hip hop, vietnam indie, vinahouse",3To9alnOgQ0abb9odA1C74,ilysmbihtlyginterlude||min,"('ilysmbihtlyg interlude', 'min', 'nan')",0.0,ilysmbihtlyg (interlude).mp3,1000.0,320379.0
Đôi Tay Từ Ngày Đầu,Duongg,,bsides_non_hit,24.0,2025-11-19,"vietnamese lo-fi, v-pop, vietnam indie",3U267hObvnHWf9BPhzetmR,doitaytungaydau||duongg,"('đôi tay từ ngày đầu', 'duongg', 'nan')",0.0,Đôi Tay Từ Ngày Đầu.mp3,2000.0,4066.0
Em Yêu Cô Ấy - Prod. Hải Ma,Double2T,,bsides_non_hit,17.0,2024-04-14,"v-pop, vietnamese hip hop",7jpIovb8YQ6CedKvPYwH4N,emyeucoayprodhaima||double2t,"('em yêu cô ấy prod. hải ma', 'double2t', 'nan')",0.0,Em Yêu Cô Ấy - Prod. Hải Ma.mp3,32000.0,187198.0
chờ bao lâu,út nhị mino,hào jk,zingmp3,33.0,2025-05-16,"vinahouse, vietnamese bolero, v-pop",2YD5RI5M1uoIJrKavDyopq,chobaolau||utnhimino,"('chờ bao lâu', 'mino, nhị, út', 'hào, jk')",0.0,chờ bao lâu.mp3,3900000.0,140927.0
Đi Chùa Cầu Duyên,Đức Phúc,,bsides_non_hit,32.0,2024-02-06,"v-pop, vietnam indie, vinahouse",3Nck7QyAElRokhrXRGuEF1,dichuacauduyen||ducphuc,"('đi chùa cầu duyên', 'phúc, đức', 'nan')",0.0,Đi Chùa Cầu Duyên.mp3,164000.0,909113.0
kho báu (with rhymastic),(s)trong,rhymastic,"apple, nct, zingmp3",64.0,2025-08-14,"v-pop, vietnam indie",2qrpmvkxE0oz78ym1LEvXd,khobauwithrhymastic||strong,"('kho báu with rhymastic', 's, trong', 'rhymastic')",1.0,kho báu (with rhymastic).mp3,6700000.0,8026031.0
tham phú phụ bần,nguyễn vĩ,,zingmp3,41.0,2024-12-25,"vinahouse, vietnamese lo-fi, v-pop",3pKezs83huL6fTGrsVhfek,thamphuphuban||nguyenvi,"('tham phú phụ bần', 'nguyễn, vĩ', 'nan')",0.0,tham phú phụ bần.mp3,16200000.0,215024.0
Đi Để Trở Về,SOOBIN,,"new_hits_scraped, new_hits_scraped_old",55.0,2017-01-17,"v-pop, vietnamese hip hop, vietnam indie, vinahouse",2qc4FFBylFT5YhvMJMX50R,didetrove||soobin,"('đi để trở về', 'soobin', 'nan')",1.0,Đi Để Trở Về.mp3,0.0,18334144.0
Phố Không Em,Việt Anh,,bsides_non_hit,32.0,2025-06-13,"vinahouse, v-pop",3IgjM5Z4xVZkTQvAQJYosk,phokhongem||vietanh,"('phố không em', 'anh, việt', 'nan')",0.0,Phố Không Em.mp3,3100000.0,53420.0
tràn bộ nhớ,dương domic,,"new_hits_scraped_old, spotify",64.0,2024-11-22,"v-pop, vietnamese hip hop",0669gFIK8dYK9GGQ0K0QNF,tranbonho||duongdomic,"('tràn bộ nhớ', 'domic, dương', 'nan')",1.0,tràn bộ nhớ - dương domic.mp3,18600000.0,26936727.0
phóng zìn zìn,tlinh,low g,"apple, new_hits_scraped_old, spotify",65.0,2024-09-18,"v-pop, vietnamese hip hop, vietnam indie, vinahouse",3COYA2vgfcUhDyRlVpZy5p,phongzinzin||tlinh,"('phóng zìn zìn', 'tlinh', 'g, low')",1.0,phóng zìn zìn.mp3,4000000.0,41326196.0
chí phèo,đinh tiến đạt,monocycle,zingmp3,18.0,2025-10-15,"v-pop, vietnamese hip hop, vietnam indie",7tG1fSCUeG9NqCeyRonXPG,chipheo||dinhtiendat,"('chí phèo', 'tiến, đinh, đạt', 'monocycle')",0.0,chí phèo.mp3,2000.0,4595.0
in love,low g,justatee,"apple, nct, new_hits_scraped_old, spotify, zingmp3",66.0,2025-10-21,"vietnamese hip hop, v-pop, vietnam indie",7uUuftbcr94tzGOCJSM25u,inlove||lowg,"('in love', 'g, low', 'justatee')",1.0,in love.mp3,927000.0,5507656.0
Khác Biệt,PAR SG,,bsides_non_hit,12.0,2024-05-30,"vietnamese lo-fi, vietnamese hip hop, vietnam indie, v-pop",6PChLweO7W2woQXZAW3WUw,khacbiet||parsg,"('khác biệt', 'par, sg', 'nan')",0.0,Khác Biệt.mp3,160905.0,30692.0
2000 câu hỏi vì sao,AMEE,,bsides_non_hit,46.0,2024-08-02,"v-pop, vietnamese hip hop, vietnam indie",3rxbssNItXaXyqc0wJUsYC,2000cauhoivisao||amee,"('2000 câu hỏi vì sao', 'amee', 'nan')",0.0,2000 câu hỏi vì sao.mp3,2900000.0,4163750.0
Chờ Anh Nhé,Hoàng Dũng,Hoàng Rob,spotify,60.0,2019-03-06,"v-pop, vietnam indie, vietnamese lo-fi, vietnamese hip hop",2uxjHthUJd2A8PmWaUGGsI,choanhnhe||hoangdung,"('chờ anh nhé', 'dũng, hoàng', 'hoàng, rob')",0.0,Chờ Anh Nhé.mp3,83700000.0,3134745.0
Tiến Tới Ước Mơ 2 (feat. Rhymastic & SlimV) - Vươn Mình Vượt Trội,SOOBIN,,bsides_non_hit,34.0,2025-06-20,"v-pop, vietnamese hip hop, vietnam indie, vinahouse",3aGxbvI7bSoLm8amDLPChw,tientoiuocmo2vuonminhvuottroi||soobin,"('tiến tới ước mơ 2 vươn mình vượt trội', 'soobin', 'nan, rhymastic, slimv')",0.0,Tiến Tới Ước Mơ 2 (feat. Rhymastic & SlimV) - Vươn Mình Vượt Trội.mp3,10000.0,23439.0
Yêu Em Rất Nhiều,Hoàng Tôn,,"new_hits_scraped, new_hits_scraped_old",57.0,2017-09-22,"v-pop, vietnamese hip hop, vinahouse, vietnam indie",0sVd1ZavOfbqd5AHspc1Tr,yeuemratnhieu||hoangton,"('yêu em rất nhiều', 'hoàng, tôn', 'nan')",1.0,Yêu Em Rất Nhiều.mp3,167400000.0,16864242.0
không thời gian,dương domic,,"apple, nct, new_hits_scraped_old, spotify, zingmp3",67.0,2025-09-20,"v-pop, vietnamese hip hop",6GUKRhIsWxA7VuZW8MKQLG,khongthoigian||duongdomic,"('không thời gian', 'domic, dương', 'nan')",1.0,không thời gian.mp3,3200000.0,8317829.0
Trong Bao Nỗi Buồn,Ronboogz,,bsides_non_hit,44.0,2025-04-04,"v-pop, vietnamese hip hop, vietnam indie",6EY7APohRpAo7qozuKSZGn,trongbaonoibuon||ronboogz,"('trong bao nỗi buồn', 'ronboogz', 'nan')",0.0,Trong Bao Nỗi Buồn.mp3,119000.0,743286.0
Chẳng Hiểu Anh Dạo Này,Trungg I.U,,bsides_non_hit,21.0,2025-08-15,"v-pop, vinahouse, vietnam indie",7tqOgtCSj0EP9MTfEvEhSH,changhieuanhdaonay||trunggiu,"('chẳng hiểu anh dạo này', 'i, trungg, u', 'nan')",0.0,Chẳng Hiểu Anh Dạo Này.mp3,9000.0,32797.0
giờ thì,buitruonglinh,,"apple, nct, new_hits_scraped_old, spotify",65.0,2024-12-12,"v-pop, vietnamese lo-fi, vietnam indie, vinahouse",7mblTCdc14ylJ1JW71MODb,giothi||buitruonglinh,"('giờ thì', 'buitruonglinh', 'nan')",1.0,giờ thì.mp3,16500000.0,21818383.0
NGỰA Ô,Dangrangto,"TeuYungBoy, DONAL","new_hits_scraped_old, spotify",61.0,2024-10-02,"vietnamese hip hop, v-pop",4eeflgjzTF8xN8U2E0dech,nguao||dangrangto,"('ngựa ô', 'dangrangto', 'donal, teuyungboy')",1.0,NGỰA Ô.mp3,4400000.0,25651906.0
Quảng Nam - Đà Nẵng (Đoàn kết và tổng chồ),Phạm Kỳ,,bsides_non_hit,6.0,2025-04-13,"vinahouse, v-pop, vietnamese lo-fi",4mhoDbKhd3JaFNPMyN9bdj,quangnamdanangdoanketvatongcho||phamky,"('quảng nam đà nẵng đoàn kết và tổng chồ', 'kỳ, phạm', 'nan')",0.0,Quảng Nam - Đà Nẵng (Đoàn kết và tổng chồ).mp3,28000.0,3927.0
pho real,Low G,,new_hits_scraped_old,45.0,2024-02-28,"vietnamese hip hop, v-pop, vietnam indie",0OIed6UFpfT2nW4BffD7Js,phoreal||lowg,"('pho real', 'g, low', '')",1.0,pho real.mp3,132000.0,6810246.0
Thương Xuân Ca,Nguyễn Hữu Kha,,bsides_non_hit,2.0,2024-01-26,"vinahouse, v-pop",6dtv7qdWVOj5UXXt3zettx,thuongxuanca||nguyenhuukha,"('thương xuân ca', 'hữu, kha, nguyễn', 'nan')",0.0,Thương Xuân Ca.mp3,693000.0,0.0
Ngày Đầu Sau Chia Tay,Đức Phúc,,"new_hits_scraped, new_hits_scraped_old",56.0,2024-06-20,"v-pop, vietnam indie, vinahouse",6xKs4CnVadRzdNZ48vhT27,ngaydausauchiatay||ducphuc,"('ngày đầu sau chia tay', 'phúc, đức', 'nan')",1.0,Ngày Đầu Sau Chia Tay.mp3,0.0,12121521.0
Ghệ Mới,B Ray,,"new_hits_scraped, new_hits_scraped_old",50.0,2025-07-08,"vietnamese hip hop, v-pop, vinahouse, vietnam indie",6TYqqAtKRmykGXrqLRpZSF,ghemoi||bray,"('ghệ mới', 'b, ray', 'nan')",1.0,Ghệ Mới.mp3,5800000.0,5453516.0
love game,low g,tlinh,"apple, nct, new_hits_scraped_old, spotify, zingmp3",63.0,2025-09-11,"vietnamese hip hop, v-pop, vietnam indie",0x7rhEP1Tak1guiTYODlic,lovegame||lowg,"('love game', 'g, low', 'tlinh')",1.0,love game.mp3,955000.0,5571691.0
MIỀN ĐẤT KỲ DIỆU,Hoàng Dũng,,bsides_non_hit,27.0,2025-01-23,"v-pop, vietnam indie, vietnamese lo-fi, vietnamese hip hop",3oMF8j1O3yeXWmu8qb76oo,miendatkydieu||hoangdung,"('miền đất kỳ diệu', 'dũng, hoàng', 'nan')",0.0,MIỀN ĐẤT KỲ DIỆU.mp3,133000.0,182216.0
nàng thơ,hoàng dũng,,"apple, new_hits_scraped_old",56.0,2020-12-16,"v-pop, vietnam indie, vietnamese lo-fi, vietnamese hip hop",1w3eUC89GPspKpi62tPwjt,nangtho||hoangdung,"('nàng thơ', 'dũng, hoàng', 'nan')",1.0,nàng thơ.mp3,22300000.0,42792745.0
vết thương,fishy,,"apple, new_hits_scraped_old, spotify",66.0,2023-06-29,"v-pop, vietnam indie, vietnamese lo-fi, vietnamese hip hop",6mKMGpkgP2cH5gmqILWe7b,vetthuong||fishy,"('vết thương', 'fishy', 'nan')",1.0,vết thương.mp3,2600000.0,15792777.0
Kiếm Thêm Đi - Bonus Track,PAR SG,,bsides_non_hit,15.0,2025-05-09,"vietnamese lo-fi, vietnamese hip hop, vietnam indie, v-pop",2LWu1e6O7fhfcOKoSGWzn0,kiemthemdibonustrack||parsg,"('kiếm thêm đi bonus track', 'par, sg', 'nan')",0.0,Kiếm Thêm Đi - Bonus Track.mp3,160905.0,11043.0
Perfect,Shiki,Tyronee,spotify,61.0,2024-06-27,"vietnamese hip hop, v-pop, vietnam indie",2FnXZhpEKgIab8vI6t2C7e,perfect||shiki,"('perfect', 'shiki', 'tyronee')",0.0,Perfect.mp3,151000.0,5953314.0
Good Night,14 Casper,,bsides_non_hit,3.0,2024-01-01,"v-pop, vietnamese lo-fi, vietnam indie",6pE8wXSuCPIU1Bsw9IE8SP,goodnight||14casper,"('good night', '14, casper', 'nan')",0.0,Good Night.mp3,8000.0,6682.0
ôm lấy trái tim,kairon,,zingmp3,45.0,2025-05-23,v-pop,3o1Dy1cZKTmaEIxRgBlALQ,omlaytraitim||kairon,"('ôm lấy trái tim', 'kairon', 'nan')",0.0,ôm lấy trái tim.mp3,2500000.0,980444.0
Em Bé,AMEE,,"new_hits_scraped, new_hits_scraped_old",51.0,2020-09-22,"v-pop, vietnamese hip hop, vietnam indie",4RZJObXQzsKQLd25LBjBG8,embe||amee,"('em bé', 'amee', 'nan')",1.0,Em Bé.mp3,50700000.0,17474446.0
Puppy Flavor,Puppy,,bsides_non_hit,10.0,2024-01-23,"v-pop, vietnamese hip hop",7aYTwP9mIflBg5QvFyonZr,puppyflavor||puppy,"('puppy flavor', 'puppy', 'nan')",0.0,Puppy Flavor.mp3,16000.0,10659.0
Say,Hoàng Tôn,,bsides_non_hit,25.0,2024-04-22,"vietnamese hip hop, v-pop",7C94nsNKXeYbMShS2mvlcK,say||hoangton,"('say', 'hoàng, tôn', 'nan')",0.0,Say.mp3,315000.0,81318.0
giữ anh cho ngày hôm qua,hoàng dũng,"rhymastic, lelarec","apple, zingmp3",61.0,2025-07-09,"v-pop, vietnam indie, vietnamese lo-fi, vietnamese hip hop",5wYQC7AuxV8ROALWcbVNxc,giuanhchongayhomqua||hoangdung,"('giữ anh cho ngày hôm qua', 'dũng, hoàng', 'lelarec, rhymastic')",0.0,giữ anh cho ngày hôm qua.mp3,1500000.0,5903824.0
I Miss You,Shayda,,bsides_non_hit,18.0,2025-10-10,"v-pop, vietnamese hip hop",3yFblaXzakvQH1UgO9hoiP,imissyou||shayda,"('i miss you', 'shayda', 'nan')",0.0,I Miss You.mp3,836000.0,6258.0
NHƯỜNG LẠI NỖI ĐAU,Ngân Ngân,,zingmp3,0.0,2025-11-27,"vinahouse, v-pop, vietnamese bolero",7qllbuBfKZ7UWimmXnb9Sg,nhuonglainoidau||nganngan,"('nhường lại nỗi đau', 'ngân', 'nan')",0.0,NHƯỜNG LẠI NỖI ĐAU.mp3,323000.0,6861.0
quên rồi khổ đau năm ấy,vicky nhung,đông thiên đức,zingmp3,32.0,2025-04-17,"vinahouse, v-pop, vietnamese lo-fi",28pdR27ksvbwEDuLy8pb4r,quenroikhodaunamay||vickynhung,"('quên rồi khổ đau năm ấy', 'nhung, vicky', 'thiên, đông, đức')",0.0,quên rồi khổ đau năm ấy.mp3,246000.0,210775.0
Từ Đó Về Sau,Karik,,bsides_non_hit,26.0,2024-07-11,"v-pop, vietnamese hip hop, vietnam indie",5zWW66pRt3v9rnJDslY9SK,tudovesau||karik,"('từ đó về sau', 'karik', 'nan')",0.0,Từ Đó Về Sau.mp3,20600000.0,172872.0
từ thích thích thành thương thương,AMEE,,new_hits_scraped_old,57.0,2020-12-16,"v-pop, vietnamese hip hop, vietnam indie",5zmAoCuKCbcawLtGiWF2PP,tuthichthichthanhthuongthuong||amee,"('từ thích thích thành thương thương', 'amee', '')",1.0,từ thích thích thành thương thương.mp3,40400000.0,27520993.0
TADIDA,EM XINH SAY HI,,bsides_non_hit,44.0,2025-08-25,v-pop,32JgoZRk5YZ5DOUlZUPY6O,tadida||emxinhsayhi,"('tadida', 'em, hi, say, xinh', 'nan')",0.0,TADIDA.mp3,455000.0,516098.0
ĐOÁ HOA,TeuYungBoy,,"new_hits_scraped, new_hits_scraped_old",60.0,2025-03-08,"vietnamese hip hop, v-pop",354swDEk1Zdo9y57fEqmRg,doahoa||teuyungboy,"('đoá hoa', 'teuyungboy', 'nan')",1.0,ĐOÁ HOA.mp3,1300000.0,11680149.0
Ngân Hà,RIO,,bsides_non_hit,38.0,2024-10-02,"v-pop, vietnam indie, vietnamese hip hop",4txu8Wvff81rzYwEXw9jFW,nganha||rio,"('ngân hà', 'rio', 'nan')",0.0,Ngân Hà.mp3,139000.0,742893.0
Còn Chờ Là Còn Nhớ (feat. ICY FAMOU$),Shartnuss,,bsides_non_hit,39.0,2025-08-07,"v-pop, vietnam indie",68DhntvfXUCnw5IiBPTWk1,concholaconnho||shartnuss,"('còn chờ là còn nhớ', 'shartnuss', 'famou$, icy, nan')",0.0,Còn Chờ Là Còn Nhớ (feat. ICY FAMOU$).mp3,147000.0,248100.0
Vợ Yêu,Anh Quân Idol,,bsides_non_hit,21.0,2024-04-19,"vinahouse, vietnamese lo-fi, v-pop",6GIEPOLcdwiDHKvhcyBUJl,voyeu||anhquanidol,"('vợ yêu', 'anh, idol, quân', 'nan')",0.0,Vợ Yêu.mp3,168000.0,114990.0
Có Chàng Trai Viết Lên Cây,Phan Mạnh Quỳnh,,"new_hits_scraped, new_hits_scraped_old",57.0,2019-12-20,"v-pop, vietnam indie, vietnamese lo-fi",2NEzxeMKW0mk5pr7tcrvs2,cochangtraivietlencay||phanmanhquynh,"('có chàng trai viết lên cây', 'mạnh, phan, quỳnh', 'nan')",1.0,Có Chàng Trai Viết Lên Cây.mp3,540000.0,20912682.0
Giấc mơ từng rất thơ (ý thơ người ví em là ánh trăng lẻ loi...),Mer,,"new_hits_scraped, new_hits_scraped_old",57.0,2025-04-24,"vietnam indie, v-pop",7l4lXk92jV4Eg2r8ZRel4K,giacmotungratthoythonguoiviemlaanhtrangleloi||mer,"('giấc mơ từng rất thơ ý thơ người ví em là ánh trăng lẻ loi...', 'mer', 'nan')",1.0,Giấc mơ từng rất thơ (ý thơ người ví em là ánh trăng lẻ loi...).mp3,831000.0,5160881.0
Em Ơi Là Em,buitruonglinh,,bsides_non_hit,44.0,2024-12-12,"v-pop, vietnamese lo-fi, vietnam indie, vinahouse",0nTw4IXQAIpWiG5pT4TKN7,emoilaem||buitruonglinh,"('em ơi là em', 'buitruonglinh', 'nan')",0.0,Em Ơi Là Em.mp3,523000.0,1540450.0
ANH ĐÃ LÀM GÌ ĐÂU (feat. Nhật Hoàng & Thùy Chi),RAP VIỆT,,"new_hits_scraped, new_hits_scraped_old",52.0,2024-12-02,"vietnamese hip hop, v-pop",37ull7GiBZRLhWYDBIYZzW,anhdalamgidau||rapviet,"('anh đã làm gì đâu', 'rap, việt', 'chi, hoàng, nan, nhật, thùy')",1.0,ANH ĐÃ LÀM GÌ ĐÂU.mp3,0.0,7718040.0
The One For Me,KayC,,"new_hits_scraped, new_hits_scraped_old",52.0,2025-03-27,"vietnamese hip hop, v-pop, vietnam indie",3eJr9Z8KZuOTRblAeJi2zB,theoneforme||kayc,"('the one for me', 'kayc', 'nan')",1.0,The One For Me.mp3,0.0,3078833.0
Thiên Lý Ơi,Jack - J97,,"new_hits_scraped, new_hits_scraped_old",55.0,2024-02-22,"v-pop, vinahouse, vietnamese lo-fi",3ztP5O7dJSha2PG429eUCb,thienlyoi||jackj97,"('thiên lý ơi', '-, j97, jack', 'nan')",1.0,Thiên Lý Ơi.mp3,47300000.0,8770736.0
linh cảm,phùng khánh linh,,"apple, zingmp3",55.0,2025-10-18,"v-pop, vietnam indie",2EnTkrLXgoGQ1S9atYZu2F,linhcam||phungkhanhlinh,"('linh cảm', 'khánh, linh, phùng', 'nan')",0.0,linh cảm.mp3,16000.0,678863.0
