file_name,spotify_track_id,sent_lexicon,score_lexicon,sent_phobert,conf_phobert,final_sentiment,lyric_total_words,lexical_diversity,noun_count,verb_count,adj_count
yêu không cần ép - bảo anh.mp3,2nTXkAQ6SQKGfzDbOMwUbf,neutral,-0.0022,positive,0.9636,positive,391.0,0.3555,134.0,125.0,17.0
đừng tin her - b ray.mp3,2nUGK9jIaDaOJe7ZDZ0ml3,negative,-0.0237,positive,0.8213,negative,590.0,0.4678,203.0,211.0,38.0
chờ một ngày nắng - lynk lee.mp3,2nvkl0UaA8rZAHylsztHzi,negative,-0.0326,positive,0.9355,negative,517.0,0.3211,148.0,175.0,20.0
thị mầu - hoà minzy.mp3,2Nwi8X3bmgKU1zMQUsDTah,positive,0.019,neutral,0.8586,positive,262.0,0.355,121.0,68.0,4.0
phải chăng em đã yêu - juky san.mp3,2NzBGy9W9nhYRnr0gzD0bz,positive,0.0316,positive,0.9895,positive,295.0,0.5085,94.0,97.0,22.0
không giữ được em - ali hoàng dương.mp3,2Om2NVSFtnnrOCSPXEPbHh,negative,-0.0707,positive,0.7586,negative,317.0,0.347,95.0,91.0,25.0
sầu lẻ bóng - hoài lâm.mp3,2MshY1gcHa9Bmf7AdUTVEB,negative,-0.1153,neutral,0.6251,negative,133.0,0.8045,43.0,44.0,13.0
từ bao đêm dài (aktnte) - hoàng tôn.mp3,2OyVFpcpCvPZYwUDRJxvIM,neutral,0.0062,positive,0.9909,positive,486.0,0.3519,181.0,137.0,24.0
ta đã từng yêu (feat. nha) - duongg.mp3,2onjQ5aDzrtKIjUAqqVHbq,negative,-0.0663,neutral,0.7344,negative,417.0,0.4149,102.0,109.0,35.0
dưới cơn mưa - 1ng.mp3,2PAbEOgBVn5CXZIcDVs0y3,neutral,-0.0087,positive,0.8921,neutral,587.0,0.3441,197.0,148.0,32.0
rất lâu rồi mới khóc - remake - kiều chi.mp3,2PBBlqgArd3cmt885xYfTX,negative,-0.0983,negative,0.5495,negative,324.0,0.3704,97.0,97.0,25.0
lặng thầm - cara.mp3,2pKRosDItke3rCbs9MN5vD,negative,-0.061,positive,0.7703,negative,309.0,0.2751,85.0,116.0,13.0
cho em một lần yêu - hoàng duyên.mp3,2qa6dq3NsnMVcZnQHSlkzR,neutral,-0.0059,positive,0.8641,neutral,245.0,0.3878,81.0,64.0,3.0
mối tình xưa - hồ ngọc hà.mp3,2qgEiBJIqavBxfUIIwc1TD,negative,-0.0657,positive,0.9195,negative,261.0,0.4023,64.0,88.0,22.0
đừng kéo đôi chân em lại - hà nhi.mp3,2RvroMeD0cyv6R9kwiiwpp,negative,-0.1039,neutral,0.8411,negative,330.0,0.397,105.0,99.0,16.0
gót hồng x cao gót - hồng sơn.mp3,2RYZISrp8wFlrl1KUg0BiV,neutral,-0.001,positive,0.9826,positive,363.0,0.4022,142.0,126.0,17.0
em ở đâu - manbo.mp3,2S1fN9ctHYr5TxaH2DKJLO,negative,-0.0433,positive,0.7317,negative,477.0,0.3333,146.0,117.0,11.0
ma nơ canh - hurrykng.mp3,2sGOtXTPVJ4BdiQFVEAktw,neutral,0.0082,neutral,0.9123,neutral,560.0,0.4821,172.0,145.0,40.0
phía cuối con đường - cara.mp3,2shBC2S7o9mv9C05IOoxJ2,neutral,-0.0075,positive,0.964,positive,187.0,0.369,57.0,52.0,36.0
i'm sorry - lâm bảo ngọc.mp3,2SYOvc6eA5sMQ1Nnxo9w8q,negative,-0.0985,positive,0.7595,negative,319.0,0.4451,111.0,81.0,9.0
together - binz.mp3,2tpAnSK0tEmDKEgHVLInJY,positive,0.0196,positive,0.9115,positive,373.0,0.4021,159.0,137.0,13.0
craze - châu đăng khoa.mp3,2u8T7kQlKthqUnt0AE4Wtf,negative,-0.0212,positive,0.8822,negative,441.0,0.2676,153.0,137.0,19.0
xin đừng đến bên anh - châu khải phong.mp3,2U9woWt3n8hTxCCL0pvdnr,negative,-0.0821,negative,0.7647,negative,379.0,0.2216,116.0,106.0,18.0
người rất tốt không gặp sẽ tốt hơn - hiền hồ.mp3,2uUooJXRR6zCNUUCZiBiZQ,negative,-0.0222,negative,0.7703,negative,332.0,0.259,88.0,114.0,28.0
he's just a fxcking guy - dab.mp3,2V7rAlf1WvT0CqwpXfbt7X,negative,-0.022,negative,0.6895,negative,194.0,0.6082,63.0,52.0,9.0
sai cách yêu - lê bảo bình.mp3,2VHUFBtEKClHy1aESdddxv,negative,-0.041,neutral,0.6703,negative,393.0,0.3003,123.0,105.0,35.0
lời yêu thương - minh hang.mp3,2VosvcG5vksAOoTvH6waXk,positive,0.0365,positive,0.9921,positive,192.0,0.3698,69.0,52.0,13.0
mắt nai cha cha cha - forest studio.mp3,2VP7RLoyoLaOgeZtinhNZp,neutral,-0.0074,neutral,0.9442,neutral,480.0,0.2458,167.0,132.0,16.0
chẳng như thế đâu 2 - dani d.mp3,2vurS8TPwOcrVnLnJO3zXc,negative,-0.0243,neutral,0.7338,negative,417.0,0.3861,129.0,113.0,18.0
tình yêu là món quà - hustlang robber.mp3,2W4IPvoETUicJtFS18oOuK,negative,-0.0416,negative,0.802,negative,663.0,0.3454,214.0,214.0,24.0
ơ sao bé không lắc - bigdaddy.mp3,2wcbKSWEh7YvZeq3t5bB3o,positive,0.01,positive,0.9381,positive,471.0,0.414,126.0,165.0,26.0
dại khờ - freak d.mp3,2Wd7P9MN6xrnyNt0Xp2bI8,negative,-0.0888,negative,0.6865,negative,264.0,0.3674,78.0,79.0,22.0
mộng tỉnh - dunghoangpham.mp3,2WkG2OmIpMwrtZB4KTxIMT,positive,0.0166,positive,0.9197,positive,253.0,0.5573,68.0,78.0,18.0
mắt nai cha cha cha (moodshow the 2nd show) - bảo anh.mp3,2WZGtKOC0dU12cETIegcJU,positive,0.0295,positive,0.8084,positive,190.0,0.3474,52.0,60.0,7.0
rồi sẽ ổn cả thôi mà - hứa kim tuyền.mp3,2x4csa3nxD68QgTgLYBLQt,neutral,-0.0045,positive,0.9762,positive,78.0,0.4872,11.0,21.0,5.0
nu hon danh roi - ost thang nam ruc ro - original - hoàng yến chibi.mp3,2Xe6Rd3pOVZ0cn9NMMVayS,negative,-0.086,positive,0.8366,negative,236.0,0.2415,79.0,76.0,18.0
chẳng như thế đâu - dani d.mp3,2xEtBrQPbkrYAL00aCltdC,negative,-0.0677,neutral,0.6087,negative,355.0,0.4704,87.0,101.0,13.0
một phút giây khác - hồ ngọc hà.mp3,2xj32cJTcntR5m5neMIHI0,neutral,0.0032,positive,0.9855,positive,328.0,0.3323,131.0,72.0,23.0
kính cận - hào.mp3,2xokhqqTDaegDcBRhEi9Ph,negative,-0.0294,positive,0.9829,negative,296.0,0.3851,73.0,74.0,14.0
lẽ đương nhiên - karik.mp3,2XosUiGief4T3fKZQmlRfV,negative,-0.017,negative,0.8554,negative,561.0,0.4848,145.0,188.0,32.0
hãy cho anh cơ hội sửa sai - châu khải phong.mp3,2XtrOB0PLafobWMTq1jkn6,negative,-0.0196,positive,0.9345,negative,314.0,0.2994,115.0,96.0,13.0
castlevania - hustlang robber.mp3,2Xz1OcpaVTDWyq6pJLED7s,neutral,-0.006,positive,0.6009,neutral,225.0,0.5289,104.0,72.0,15.0
"thác nìng - 2pillz - mono, grey d.mp3",2ybIYSc7mlpxEuC11UpIG3,neutral,0.0031,positive,0.9375,neutral,269.0,0.4424,114.0,60.0,10.0
giống như mùa thu - remake - duongg.mp3,2yDRuGg0lkzoAkDT38yw07,negative,-0.0695,negative,0.7813,negative,401.0,0.3092,142.0,133.0,21.0
khuất trong sương mù - datkaa.mp3,2YhkgbBMfdwRpeP0NrFObI,negative,-0.0239,neutral,0.6949,negative,351.0,0.3191,119.0,112.0,14.0
theo anh - ali hoàng dương.mp3,2ywBuDOTNTqRwwTDr3Q6o1,neutral,-0.0049,positive,0.9925,positive,309.0,0.2783,130.0,80.0,24.0
money bag - gill.mp3,2ZCrV1BbP3ksPowTxDDaRS,neutral,0.0017,neutral,0.8199,neutral,524.0,0.5115,168.0,186.0,19.0
em đừng cố đi thật xa khỏi hà nội - groovie lã thắng.mp3,2ZhSO1iNvDTKAI98lkH5Ua,negative,-0.0452,positive,0.7543,negative,403.0,0.3772,121.0,88.0,38.0
trên taxi chẳng muốn về nhà - hoàng duyên.mp3,2ZMxSXSMQKXtpEqViQamZh,negative,-0.0779,neutral,0.5496,negative,283.0,0.5088,66.0,82.0,18.0
gsm (get some more) - lil wuyn.mp3,2zQsXQUd47OuCgOH5IskVX,neutral,0.0026,positive,0.7443,neutral,525.0,0.4552,158.0,129.0,40.0
không quan tâm - karik.mp3,2ZUVnqmn2BaTAUJ49nnIJd,negative,-0.0235,positive,0.8863,negative,524.0,0.3664,126.0,161.0,25.0
thiên đường gọi tên - hà anh tuấn.mp3,30b7b4nqweL3z50TfXvSMP,positive,0.0145,positive,0.8897,positive,290.0,0.3069,117.0,78.0,31.0
về thôi - da lab.mp3,30FYaYQBKVROiFUpuSdDEM,negative,-0.0171,negative,0.8504,negative,629.0,0.3831,178.0,132.0,47.0
em trồng cây - hoàng dũng.mp3,30XzbOU9wdy6b54VH1f78Z,neutral,0.0005,positive,0.886,neutral,252.0,0.4802,99.0,71.0,11.0
cuối cùng cho một tình yêu - hien thuc.mp3,319JMs9rVEn0b2HgJZ3p4P,negative,-0.0914,neutral,0.8892,negative,157.0,0.2866,65.0,42.0,14.0
giáng sinh em phiêu - hoàng mỹ an.mp3,31Jw8FblYSkBKB1RPHANyd,positive,0.0214,positive,0.9927,positive,274.0,0.438,115.0,92.0,20.0
love like that - kay trần.mp3,31mjSa0nFzSeXJfLDNiU3H,positive,0.0212,positive,0.9903,positive,394.0,0.2868,181.0,164.0,8.0
cứu lấy anh - da lab.mp3,31UlmmwAzyD4MRgiz8d8JA,negative,-0.0852,positive,0.7698,negative,484.0,0.2893,161.0,135.0,21.0
đời mà - huỳnh james.mp3,320r4PdhXE2kKOUW8PIBAY,negative,-0.0182,neutral,0.9292,negative,501.0,0.3453,121.0,144.0,29.0
maze runners - $a milo.mp3,32huQld4nqaiolc4ZiMLDR,neutral,0.0062,positive,0.7303,neutral,463.0,0.5918,139.0,167.0,21.0
thiên thần ác quỷ - a colors show - low g.mp3,330Ys0DtYeHGALjh1MVi2e,negative,-0.0154,negative,0.8275,negative,507.0,0.5227,136.0,162.0,26.0
em thấy gì - gigi hương giang.mp3,33eyWttGAve3ko4MiO2Qvi,negative,-0.0131,positive,0.8518,negative,320.0,0.2531,73.0,109.0,17.0
nhớ - lê hiếu.mp3,349ImvSZaos6y6ne70mrmo,neutral,0.0047,positive,0.9605,positive,149.0,0.6376,44.0,36.0,10.0
lỡ nghe - hào.mp3,34TTKO1vzyv2mVSkwEfCao,negative,-0.0332,positive,0.6654,negative,222.0,0.5991,61.0,64.0,13.0
medicine - coldzy.mp3,34uZBXqX9xZdqZEBr7RIBl,negative,-0.0605,positive,0.9072,negative,49.0,0.898,24.0,15.0,2.0
một vài năm trước - datkaa.mp3,35aki9ewriMzYrgfDD5gOo,negative,-0.0453,positive,0.7129,negative,431.0,0.471,124.0,126.0,18.0
yêu anh nhất đời - lyly.mp3,35cmi5QcViphHp5o6YNz0r,positive,0.0327,positive,0.9111,positive,450.0,0.3111,150.0,115.0,26.0
những câu hỏi lúc nửa đêm - changg.mp3,35OYfW6SEFOm60aVIeJFm8,negative,-0.0254,neutral,0.7571,negative,434.0,0.4562,112.0,123.0,26.0
kẻ viết ngôn tình - châu khải phong.mp3,364m5IYwFgE8dMa4XLR8xa,negative,-0.034,negative,0.8,negative,422.0,0.282,128.0,126.0,16.0
tình cũ - khải đăng.mp3,3689ba4rmEH4f6LGaCcdhq,negative,-0.1008,negative,0.7708,negative,203.0,0.5961,65.0,62.0,10.0
gửi tình yêu nhỏ - khải đăng.mp3,37gtUYdUurmR9qx8IDypeF,negative,-0.0816,positive,0.9337,negative,343.0,0.3469,92.0,107.0,28.0
thật sự - $a milo.mp3,37jy2CQgqzBrQLPc4yUcwS,negative,-0.0217,negative,0.7825,negative,415.0,0.588,114.0,112.0,21.0
phút giao thừa lặng lẽ - bùi anh tuấn.mp3,38cwJSknXpVFPudEQvrDIj,negative,-0.0461,positive,0.8694,negative,190.0,0.4211,72.0,36.0,17.0
nhiều hơn một thế giới - d blue.mp3,38IeWkdAsoEiTd9sIalS66,negative,-0.0336,positive,0.8568,negative,693.0,0.4387,219.0,184.0,41.0
chơi cho thật vui - 16 typh.mp3,38QzcpdQk9mp1h8ri20xcs,negative,-0.0162,positive,0.9913,positive,324.0,0.4846,133.0,129.0,11.0
hành tinh song song - minh huy.mp3,38Tej4oiU4kgjoqbeBnUCt,negative,-0.0585,neutral,0.7115,negative,294.0,0.4626,93.0,79.0,23.0
liên khúc áo mùa đông x trở về - duy khánh 周周.mp3,39jpeenjj0svHI3IKrQAgZ,negative,-0.0182,neutral,0.8524,negative,408.0,0.4142,184.0,118.0,28.0
em không thể - chị đẹp đạp gió rẽ sóng.mp3,39WXXSdQU4SEEu6nHjbjjL,negative,-0.276,neutral,0.8894,negative,204.0,0.5,65.0,68.0,7.0
think of you - duy khánh 周周.mp3,3A8JyDNxiFrmZIHY5UcHeR,negative,-0.0599,positive,0.9674,negative,334.0,0.494,141.0,103.0,22.0
nước hoa - kay trần.mp3,3AalulHQZvk8d2nDgd61bh,negative,-0.0618,negative,0.9274,negative,236.0,0.4534,59.0,55.0,15.0
tại gia - $a milo.mp3,3abzjuyuP61yEmieKgccuu,negative,-0.0188,positive,0.94,negative,562.0,0.5231,182.0,199.0,19.0
yêu - kidsai.mp3,3aH4FiGwEADxTLLXagXhd9,negative,-0.0551,positive,0.923,negative,341.0,0.4633,106.0,116.0,9.0
dreams 1998 - lee7.mp3,3BeMwI6cpbm8WYSn9LmLxf,negative,-0.0439,positive,0.8454,negative,715.0,0.4028,224.0,215.0,23.0
ừ! em xin lỗi - hoàng yến chibi.mp3,3BlBEQ3ULUnggxaQW4lPJr,positive,0.0125,positive,0.8923,positive,565.0,0.2832,160.0,184.0,52.0
còi - da lab.mp3,3ble2qTXpL52bVuzaQrcuu,negative,-0.0217,negative,0.8549,negative,519.0,0.4162,124.0,139.0,26.0
gọi cho anh đi - andree right hand.mp3,3BmB51APKmoQWOtUnF2P4N,negative,-0.0127,neutral,0.7064,negative,446.0,0.426,150.0,145.0,26.0
hoa không hương - k-icm.mp3,3bYuA348pyoVzgqBL3HuMf,negative,-0.0389,negative,0.8169,negative,220.0,0.4682,87.0,70.0,20.0
bài ca bầu cử 2021 - amee.mp3,3BZyeUPpMKmioV6kyyisGn,neutral,0.0012,positive,0.9151,neutral,283.0,0.3216,72.0,80.0,35.0
velvet echo - gurbane.mp3,3C5RfT0scUuKGMJnHQoi7w,positive,0.0197,positive,0.9917,positive,290.0,0.5586,101.0,109.0,16.0
dinero - kayc.mp3,3cAEdDHtbG3ckXxKJ9Wfor,positive,0.0182,positive,0.9618,positive,643.0,0.4697,247.0,238.0,40.0
em đã sai vì em tin - bích phương.mp3,3cBfkm9iDTGGnOgtC04CHl,negative,-0.039,positive,0.6973,negative,313.0,0.3163,115.0,66.0,27.0
thì quá khứ ngốc (feat. ronboogz) - juun d.mp3,3ceuLlyAtdbb36CB31ja8Q,negative,-0.0923,neutral,0.8278,negative,414.0,0.442,98.0,131.0,23.0
người bay - (s)trong.mp3,3cjz46Nli5rQa1gG5xBs9k,positive,0.0325,positive,0.9754,positive,233.0,0.515,76.0,86.0,8.0
đừng mong anh sẽ chúc em hạnh phúc - khải đăng.mp3,3crG5Ysc8YN5nsOsvTXIfW,negative,-0.1119,positive,0.9376,negative,291.0,0.2405,102.0,85.0,12.0
ngày chưa giông bão - hà anh tuấn.mp3,3cTSgJ916btwFGNjIcQOh1,negative,-0.0213,neutral,0.7004,negative,263.0,0.4943,104.0,72.0,19.0
mình em với em - hồ ngọc hà.mp3,3CuP5VylyBZE0FuidhaUD3,negative,-0.0496,negative,0.8955,negative,261.0,0.3755,64.0,85.0,7.0
không còn ai - charmy pham.mp3,3cY8RVKAFX02eXbbxKVFjb,negative,-0.0827,negative,0.6343,negative,254.0,0.2362,117.0,65.0,4.0
cảm ơn vì yêu em - hoàng thùy linh.mp3,3CYBIABWw6gDAm53CvXDvg,positive,0.0235,positive,0.9889,positive,343.0,0.2566,135.0,101.0,19.0
kỳ quan mới - charmy pham.mp3,3d08BbYQwV1glSAOvaBKXN,positive,0.0854,positive,0.9929,positive,254.0,0.3465,109.0,61.0,43.0
phù du - da lab.mp3,3D1eYXE2w0FMAk8PtFSde5,negative,-0.0668,positive,0.6622,negative,377.0,0.4164,103.0,111.0,16.0
from the hood - $a milo.mp3,3DagjEZmozl45IFy54e4rn,negative,-0.0314,positive,0.7462,negative,339.0,0.5369,137.0,125.0,18.0
mẹ anh thường nhắc về em - freaky.mp3,3DeXdHiYEPIF496EvBhTdy,negative,-0.0174,positive,0.6729,negative,488.0,0.4713,167.0,132.0,18.0
mây trời - manbo.mp3,3dFkD61ECyzJJPEBDV4y9R,neutral,0.007,positive,0.8827,neutral,654.0,0.3991,234.0,215.0,47.0
không còn bình yên - juun d.mp3,3dRhgZKtCKs60cgQBQwEJg,negative,-0.0252,positive,0.629,negative,319.0,0.3448,106.0,67.0,23.0
em mong - charmy pham.mp3,3dy053QxlbosKreAORRV2V,negative,-0.026,positive,0.9658,negative,339.0,0.3186,104.0,103.0,14.0
thành phố buồn - hà anh tuấn.mp3,3DyuUmsNZiI8IbOhvxOFQZ,negative,-0.0578,negative,0.8597,negative,236.0,0.4746,98.0,67.0,18.0
về nhà (feat. kaang) - da lab.mp3,3e5tpHkUWTiU6CjlymOJ0L,negative,-0.0435,positive,0.9143,negative,683.0,0.3924,219.0,178.0,48.0
gerdnang freestyle 2 - hurrykng.mp3,3eF0CJLkkoH6FSXrSexbLT,positive,0.0204,neutral,0.8577,positive,587.0,0.5503,158.0,191.0,34.0
đã quá tệ phải không em - gung0cay.mp3,3F4dUUOkChUFoYi7r4UcML,negative,-0.034,negative,0.9259,negative,594.0,0.3737,155.0,129.0,70.0
em da tung yeu - original - bảo anh.mp3,3fBeXwvQvxcLTsNaJZONhI,neutral,0.0051,neutral,0.8936,neutral,406.0,0.2611,100.0,130.0,19.0
lời từ biệt - hà anh tuấn.mp3,3FN1EthCR6OP75pEV823np,negative,-0.0408,neutral,0.9343,negative,103.0,0.7282,27.0,38.0,10.0
vết xước - kilian.mp3,3fVlPTakp8vFlhytmoMIMV,negative,-0.02,negative,0.7982,negative,368.0,0.4511,117.0,126.0,17.0
dẫu có lỗi lầm - hien thuc.mp3,3gakG6oyo7EWPCJPhs3eHN,negative,-0.0427,positive,0.9408,negative,287.0,0.2474,95.0,77.0,8.0
phong - ricky star.mp3,3gdKCf4pAAReQkXz099DLe,negative,-0.0528,neutral,0.8626,negative,498.0,0.4659,147.0,168.0,12.0
dù chẳng phải anh - hà anh.mp3,3gNMqBe2qSlGXQlm9wkl6Q,negative,-0.0291,positive,0.8369,negative,161.0,0.6149,60.0,40.0,10.0
cưỡi ngựa về trời (feat. tuấn cry) - masew.mp3,3gtPutQD4EGmF5hNVzuAhx,negative,-0.0139,neutral,0.7645,negative,201.0,0.5323,75.0,62.0,12.0
hay là mình chia tay - bảo anh.mp3,3GuoiROwGJ8RKrvhASypqf,negative,-0.0658,neutral,0.8287,negative,351.0,0.2764,90.0,113.0,15.0
có duyên ta sẽ gặp lại - hiya.mp3,3Gzozh2jaFPGsCEgkqQZ8e,negative,-0.0257,positive,0.8275,negative,401.0,0.3965,114.0,133.0,25.0
phút giây nghỉ ngơi - madihu.mp3,3HjPY0QN9KGuzRApZLuYue,negative,-0.0405,positive,0.8935,negative,164.0,0.5549,53.0,52.0,24.0
tết hiền - b-wine.mp3,3hOLUyPn0ENHRPlmHyjhQe,neutral,0.0,negative,0.7218,neutral,38.0,0.8158,11.0,10.0,3.0
soulprint - gurbane.mp3,3hxlQQVEPyMs4giPVvKzsF,neutral,0.0021,positive,0.9922,positive,413.0,0.5182,159.0,131.0,28.0
từng lời anh chôn dấu - kay trần.mp3,3i6Ueshp9ukR3D5W2Lz5B7,positive,0.0237,neutral,0.8083,positive,458.0,0.3755,156.0,156.0,29.0
vì anh đã sai lời hứa - dab.mp3,3IE1XJDlZ3rIElvjRyZa6L,negative,-0.0575,positive,0.9204,negative,388.0,0.3531,126.0,101.0,17.0
đi tìm - chillies.mp3,3IGHdkNqsaSngpDXubsXie,negative,-0.0308,neutral,0.7895,negative,296.0,0.3311,67.0,72.0,25.0
đến cùng tận - hà anh tuấn.mp3,3IixLeli1nG5MJRazSWI4d,negative,-0.0188,positive,0.7987,negative,324.0,0.3056,104.0,94.0,19.0
suýt nữa thì - andiez.mp3,3ikhulrfxVUUIlFAqZcF0J,negative,-0.0145,positive,0.9501,positive,361.0,0.4488,118.0,96.0,19.0
summer night - chị đẹp đạp gió rẽ sóng.mp3,3ilsHUppnBfp8lH7LRrfM8,negative,-0.0109,positive,0.7356,negative,96.0,0.7917,35.0,31.0,7.0
em sẽ là giấc mơ - hoàng thùy linh.mp3,3iPXtisd6SoaaxdFxDXjAH,negative,-0.0572,positive,0.8476,negative,361.0,0.2853,117.0,95.0,30.0
đừng quên nhau - hà anh tuấn.mp3,3ISmNkLXbqMvwQbMeBOijV,neutral,-0.0075,positive,0.8594,neutral,280.0,0.2714,88.0,83.0,3.0
cho anh quên em là ai - dab.mp3,3JADX7QGHpvaBamX3lnVIi,negative,-0.0597,positive,0.9558,negative,522.0,0.3889,213.0,165.0,18.0
ta quên nhau chưa (prod. tdk) - juun d.mp3,3JCkEdwVvgdwjvdzifSQLx,negative,-0.0275,positive,0.7754,negative,348.0,0.3305,92.0,88.0,9.0
bờ như ào - bigdaddy.mp3,3JfSDK5jUpMb2iUHeQR6tl,positive,0.0108,neutral,0.9297,positive,629.0,0.4865,210.0,176.0,39.0
sau này chúng ta giàu - khắc việt.mp3,3JRMcbcSISthbbVAEbhUiY,positive,0.0221,positive,0.9083,positive,348.0,0.319,114.0,84.0,40.0
em sẽ báo công an - hoàng duyên.mp3,3JumI2bMn75lUx2YNe6gna,positive,0.0194,positive,0.9676,positive,329.0,0.4438,133.0,106.0,11.0
em muốn - bích phương.mp3,3JXtt1rdmRBv9tm7k7iv8o,negative,-0.0358,neutral,0.7688,negative,215.0,0.5907,59.0,70.0,18.0
cartier rings - hustlang robber.mp3,3k63vHwymcnzJTKA18norY,negative,-0.0131,neutral,0.752,negative,625.0,0.376,239.0,187.0,25.0
gu - freaky.mp3,3kK4C2KU3SZkHhKN4BNbAn,neutral,0.0009,positive,0.8901,neutral,458.0,0.3821,187.0,153.0,25.0
em khác gì hoa - lil zpoet.mp3,3KM0GxVqDDr5giNhFT6ffJ,negative,-0.0317,positive,0.9923,negative,298.0,0.4329,108.0,86.0,22.0
về bên anh - jack - j97.mp3,3Kvm8226vpsn4mLCNZ2EDj,negative,-0.0246,positive,0.8487,negative,426.0,0.5563,154.0,121.0,29.0
đưa em vào tròng - 2pillz.mp3,3kXHsGQajvTpsEPjreA4Dq,neutral,0.0069,positive,0.8909,neutral,325.0,0.1969,139.0,95.0,0.0
mặt trăng - bùi lan hương.mp3,3KZ9b4Kv2QYBXP0LI1hnT1,negative,-0.0537,neutral,0.922,negative,267.0,0.4419,96.0,76.0,23.0
khó hiểu (feat. vương bảo nam) - châu khải phong - vương bảo nam.mp3,3l40B1wJTkM437RSKaNeUH,negative,-0.0685,positive,0.7728,negative,372.0,0.293,119.0,96.0,13.0
khi nào em buồn - châu khải phong.mp3,3lJHgGETq4vyuFTIvblI9j,negative,-0.0147,positive,0.765,negative,430.0,0.2628,88.0,146.0,21.0
xmas suy - kai đinh.mp3,3lJIDTDkRxo9D5xBh3uhNM,positive,0.0108,positive,0.9848,positive,374.0,0.4465,139.0,94.0,34.0
yêu là gì - châu khải phong.mp3,3lKGqPFJxtuyTBYMAHO23h,neutral,0.0024,positive,0.9904,positive,286.0,0.3182,95.0,67.0,17.0
tạm biệt giấc mơ - charmy pham.mp3,3llQMPO8DeGXCAIo1ax6vp,negative,-0.0279,positive,0.6691,negative,335.0,0.2567,102.0,103.0,32.0
nỗi nhớ con tim mồ côi - forest studio.mp3,3lQfck36NxGx3pzX0M7ohc,negative,-0.0806,negative,0.8169,negative,356.0,0.3455,108.0,105.0,23.0
falling down - kayc.mp3,3lTAYRQQMJ4pHoA2LxCVJY,negative,-0.0479,positive,0.8885,negative,187.0,0.7273,79.0,66.0,9.0
vì ai mà khóc (feat. nguyễn minh cường) - lâm bảo ngọc.mp3,3lwgUsVKUkLQQEKORrjUza,negative,-0.0806,negative,0.9155,negative,204.0,0.3922,66.0,53.0,13.0
chấp nhận - hoà minzy.mp3,3M9vCjr3wLuAx7vl1xaBqh,positive,0.0231,positive,0.7363,positive,273.0,0.2527,69.0,67.0,7.0
vỗ về - 1ng.mp3,3mC3fCaEZCW7BjiMzrFUnT,negative,-0.0369,negative,0.8064,negative,554.0,0.3989,154.0,139.0,38.0
dẫu anh không nhìn thấy - châu khải phong.mp3,3mJlFxOCC0asBAqyELDzR6,negative,-0.0127,positive,0.817,negative,385.0,0.2208,125.0,123.0,19.0
chiếc khăn piêu - cô gái vót chông - anh thơ.mp3,3MlXJdLizt8JfOwKwncaOv,positive,0.0188,negative,0.7348,positive,446.0,0.3072,173.0,128.0,20.0
trapstar _ nháy mắt không cười - 24k.right.mp3,3mppwlUUKCJbmyQBKKZKhq,negative,-0.0101,positive,0.826,negative,752.0,0.4309,248.0,267.0,28.0
có một người ở đâu đó trong thành phố - juky san.mp3,3n3OKmBgH8ldlZkibA0ONa,positive,0.0205,positive,0.8783,positive,233.0,0.3948,62.0,68.0,19.0
thành phố mưa rơi - khải.mp3,3NhzsDOJP7wmEZ7GqJsbqN,negative,-0.0736,neutral,0.7332,negative,290.0,0.4,80.0,92.0,16.0
luôn là mình - da lab.mp3,3NnadQXGCZfcpLxyJyb1Rv,negative,-0.0114,positive,0.9031,negative,491.0,0.4318,126.0,140.0,30.0
yêu đến đâu hay đến đó - han sara.mp3,3nr5yWMFAuAjuJij6f2UA7,negative,-0.0171,positive,0.9706,positive,365.0,0.2658,104.0,102.0,27.0
nghiêng nước nghiêng thành (feat. hà myo) - masew.mp3,3NUZKeu6b6DFVdxtJW3Oc7,neutral,0.0062,positive,0.8356,neutral,198.0,0.5707,65.0,82.0,2.0
kathy kathy (moodshow the 2nd show) - bảo anh.mp3,3O0etiKAsIHGNyMYtGwVML,neutral,0.0053,positive,0.9611,positive,264.0,0.3636,75.0,92.0,21.0
mơ đi bay - huỳnh james.mp3,3o7Fg0TqPULoSY9CrM7yUY,neutral,-0.0026,positive,0.9476,neutral,456.0,0.4189,160.0,116.0,27.0
năm mới bình an - icd.mp3,3oB8yPFEBrfPrpkcHedEe5,positive,0.0147,positive,0.991,positive,581.0,0.475,204.0,173.0,43.0
pull up - kimmese.mp3,3OKq7uCqUA9WxfVCZeuLpU,positive,0.0111,positive,0.9819,positive,531.0,0.4539,243.0,182.0,21.0
"miền đất kỳ diệu - hoàng dũng - kimmese, 52hz.mp3",3oMF8j1O3yeXWmu8qb76oo,negative,-0.0388,positive,0.9476,negative,602.0,0.412,194.0,150.0,54.0
đời thật rap thật - 16 typh.mp3,3oqbGXMVTaQUoMiMLoSVmQ,neutral,-0.0061,neutral,0.8636,neutral,363.0,0.4766,107.0,113.0,31.0
đỉng [ sao hạng a dissing ] - donald gold.mp3,3p3Ev9pf3QA4cOknHFP4gu,negative,-0.0122,negative,0.9732,negative,486.0,0.4918,176.0,140.0,17.0
nghe nói anh yêu em - châu khải phong.mp3,3p9hAjob4aCGoRCURF4PPU,neutral,-0.0086,positive,0.908,neutral,284.0,0.3662,69.0,90.0,14.0
